date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,us_aqi,european_aqi,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure,unhealthy_air
2018-10-01,18.441666666666663,12.295833333333334,219.04166666666663,28.8875,11.45,36.833333333333336,0.4166666666666667,41.75,20.25,Partly cloudy,0.7,24,19,07:01:00,18:46:00,23:12:00,13:19:00,17,72,1010,0
2018-10-02,18.279166666666665,12.733333333333334,224.45833333333331,27.525,10.358333333333333,34.75,0.0,51.375,25.58333333333333,Partly cloudy,1.18,22,19,07:02:00,18:45:00,,14:20:00,15,72,1016,0
2018-10-03,44.90416666666667,32.083333333333336,323.4583333333333,51.54166666666666,18.9375,15.333333333333334,0.0,73.08333333333333,48.625,Sunny,0.02,22,20,07:03:00,18:43:00,12:9:00,15:16:00,6,72,1019,0
2018-10-04,41.704166666666666,25.0,271.375,38.49166666666667,11.879166666666668,24.166666666666668,0.0,88.91666666666667,64.25,Sunny,2.38,20,18,07:04:00,18:41:00,1:13:00,16:6:00,15,61,1024,1
2018-10-05,27.20833333333333,16.254166666666666,202.66666666666663,25.754166666666663,5.041666666666667,33.208333333333336,0.0,66.625,41.583333333333336,Sunny,0.0,20,17,07:05:00,18:40:00,2:21:00,16:50:00,26,59,1028,0
2018-10-06,16.45,9.283333333333331,176.79166666666666,19.166666666666668,4.075,41.25,0.0,46.958333333333336,23.58333333333333,Sunny,0.0,20,16,07:06:00,18:38:00,3:33:00,17:29:00,25,70,1023,0
2018-10-07,22.025,11.5375,213.91666666666663,23.02916666666667,6.079166666666667,35.25,0.0,44.625,21.20833333333333,Sunny,0.0,21,17,07:07:00,18:36:00,4:45:00,18:3:00,18,75,1016,0
2018-10-08,30.191666666666663,17.320833333333333,259.125,36.7,10.4125,24.83333333333333,0.0,54.458333333333336,28.291666666666668,Sunny,0.0,21,17,07:08:00,18:35:00,5:57:00,18:36:00,13,71,1017,0
2018-10-09,22.1125,12.529166666666669,189.33333333333331,24.883333333333336,5.816666666666666,38.91666666666666,0.0,57.04166666666666,30.70833333333333,Cloudy,0.17,20,18,07:09:00,18:33:00,7:7:00,19:8:00,23,71,1019,0
2018-10-10,30.825,17.491666666666667,208.08333333333331,25.416666666666668,6.008333333333333,39.41666666666666,0.0416666666666666,54.0,27.75,Partly cloudy,0.25,21,17,07:10:00,18:32:00,8:15:00,19:40:00,22,71,1021,0
2018-10-11,33.69583333333333,22.08333333333333,203.875,27.945833333333336,6.708333333333333,26.83333333333333,2.0416666666666665,70.75,47.625,Overcast,2.78,20,17,07:11:00,18:30:00,9:23:00,20:14:00,18,81,1020,0
2018-10-12,37.458333333333336,22.254166666666663,206.0,33.166666666666664,6.270833333333333,25.58333333333333,4.166666666666667,69.58333333333333,44.833333333333336,Cloudy,0.13,21,17,07:12:00,18:28:00,10:27:00,20:50:00,21,80,1021,0
2018-10-13,32.19166666666667,16.879166666666666,170.75,18.9875,4.016666666666667,40.66666666666666,1.9583333333333333,65.91666666666667,40.0,Overcast,0.05,19,18,07:13:00,18:27:00,11:29:00,21:30:00,25,78,1022,0
2018-10-14,30.5,16.629166666666666,169.75,18.375,4.45,38.833333333333336,1.4166666666666667,59.083333333333336,32.333333333333336,Cloudy,0.71,20,18,07:14:00,18:25:00,0:27:00,22:13:00,21,82,1021,0
2018-10-15,31.066666666666663,15.8625,185.875,25.1625,5.9,40.625,1.375,59.04166666666666,32.375,Cloudy,0.78,20,17,07:16:00,18:24:00,13:20:00,23:1:00,19,79,1020,0
2018-10-16,30.870833333333334,16.204166666666666,211.54166666666663,30.2625,6.8375,37.75,1.5833333333333333,59.75,33.125,Partly cloudy,0.12,20,17,07:17:00,18:22:00,14:8:00,23:52:00,14,81,1020,0
2018-10-17,34.8125,19.366666666666667,203.16666666666663,25.625,6.883333333333333,43.75,2.125,61.16666666666666,34.458333333333336,Thundery outbreaks possible,0.14,20,18,07:19:00,18:19:00,15:29:00,12:46:00,13,84,1016,0
2018-10-18,41.75,24.191666666666663,222.0,27.89583333333333,8.8125,36.458333333333336,2.833333333333333,70.95833333333333,47.458333333333336,Thundery outbreaks possible,0.14,20,18,07:19:00,18:19:00,15:29:00,12:46:00,13,84,1016,0
2018-10-19,60.37083333333334,27.10833333333333,233.16666666666663,34.6,11.883333333333333,25.291666666666668,3.9166666666666665,76.875,58.66666666666666,Partly cloudy,0.0,20,17,07:20:00,18:18:00,16:3:00,1:43:00,8,84,1016,1
2018-10-20,58.7375,32.93333333333333,232.83333333333331,34.204166666666666,8.549999999999999,27.0,3.375,91.5,65.91666666666667,Partly cloudy,0.0,19,16,07:22:00,18:15:00,17:3:00,3:41:00,13,73,1017,1
2018-10-21,52.083333333333336,38.2625,236.125,23.7,7.283333333333334,42.25,1.8333333333333333,95.58333333333331,66.70833333333333,Partly cloudy,0.0,19,16,07:22:00,18:15:00,17:3:00,3:41:00,13,73,1017,1
2018-10-22,57.125,46.79166666666666,244.125,29.05,7.45,36.333333333333336,1.4166666666666667,125.66666666666669,76.54166666666667,Partly cloudy,0.0,19,16,07:23:00,18:13:00,17:31:00,4:41:00,19,77,1019,1
2018-10-23,56.325,43.20416666666667,216.625,25.8875,7.1125,42.958333333333336,1.9583333333333333,120.83333333333331,75.25,Cloudy,0.12,19,16,07:25:00,18:12:00,18:0:00,5:43:00,16,78,1017,1
2018-10-24,55.74166666666667,41.68333333333333,276.0416666666667,37.40833333333333,13.208333333333334,28.291666666666668,1.5,117.83333333333331,74.04166666666667,Sunny,0.0,19,16,07:26:00,18:11:00,18:29:00,6:46:00,15,73,1005,1
2018-10-25,23.120833333333334,15.6625,187.875,20.754166666666663,7.375,40.958333333333336,0.0416666666666666,89.5,59.75,Sunny,0.0,13,11,07:27:00,18:9:00,19:1:00,7:52:00,23,48,1011,1
2018-10-26,33.8875,23.825,219.16666666666663,36.79166666666666,9.504166666666666,30.83333333333333,0.0,66.29166666666667,42.54166666666666,Partly cloudy,0.0,17,13,07:28:00,18:8:00,19:38:00,8:58:00,20,47,1018,0
2018-10-27,23.508333333333336,13.883333333333333,211.625,35.612500000000004,7.908333333333334,31.0,0.0,60.66666666666666,35.416666666666664,Sunny,0.0,19,15,07:29:00,18:7:00,20:19:00,10:6:00,14,50,1021,0
2018-10-28,34.4375,23.73333333333333,203.20833333333331,41.2375,8.416666666666666,26.70833333333333,0.0,66.54166666666667,42.333333333333336,Sunny,0.0,20,16,07:30:00,18:5:00,21:7:00,11:13:00,12,52,1023,0
2018-10-29,46.15833333333333,32.079166666666666,283.75,59.8875,13.233333333333334,24.25,0.0,82.95833333333333,61.5,Sunny,0.0,20,17,07:31:00,18:4:00,22:3:00,0:16:00,8,63,1022,1
2018-10-30,67.19166666666666,49.20416666666667,344.2916666666667,76.55416666666666,17.845833333333335,13.625,0.0,111.91666666666669,72.29166666666667,Sunny,0.0,19,17,07:33:00,18:3:00,23:5:00,13:14:00,6,60,1021,1
2018-10-31,73.80416666666666,51.25416666666666,358.9583333333333,74.87083333333334,19.120833333333334,13.458333333333334,1.875,136.5,80.08333333333333,Sunny,0.0,20,17,07:34:00,18:1:00,,14:5:00,5,59,1024,1
2018-11-01,80.33333333333333,54.66666666666666,345.7916666666667,64.22083333333333,24.2625,18.0,2.75,150.25,86.04166666666667,Sunny,0.0,21,17,07:35:00,18:0:00,12:11:00,14:50:00,13,61,1026,1
2018-11-02,25.4875,15.5125,205.375,22.15833333333333,7.070833333333333,45.75,0.4166666666666667,90.66666666666669,56.91666666666666,Sunny,0.0,18,16,07:36:00,17:59:00,1:21:00,15:29:00,22,83,1026,1
2018-11-03,21.279166666666665,12.125,178.54166666666666,19.9125,5.195833333333334,44.583333333333336,1.7083333333333333,54.0,27.75,Cloudy,0.0,18,15,07:37:00,17:58:00,2:31:00,16:4:00,24,76,1025,0
2018-11-04,25.53333333333333,14.2,202.875,20.1875,8.491666666666667,38.41666666666666,1.0833333333333333,52.208333333333336,26.041666666666668,Sunny,0.0,19,16,07:39:00,17:57:00,3:41:00,16:36:00,22,78,1023,0
2018-11-05,23.791666666666668,13.4875,189.33333333333331,22.304166666666664,6.666666666666667,44.375,1.75,54.625,28.25,Sunny,0.0,17,15,07:40:00,17:56:00,4:49:00,17:7:00,22,76,1021,0
2018-11-06,25.004166666666663,12.883333333333333,219.41666666666663,24.72083333333333,6.929166666666667,35.166666666666664,2.625,51.75,25.70833333333333,Cloudy,0.04,17,15,07:41:00,17:55:00,5:57:00,17:38:00,21,78,1020,0
2018-11-07,21.4875,10.929166666666667,220.25,23.979166666666668,7.283333333333334,35.125,1.7916666666666667,49.66666666666666,24.20833333333333,Partly cloudy,0.08,17,15,07:42:00,17:53:00,7:5:00,18:10:00,19,76,1021,0
2018-11-08,25.791666666666668,14.833333333333334,251.91666666666663,30.55,10.3125,26.58333333333333,1.125,51.958333333333336,26.20833333333333,Partly cloudy,0.23,17,14,07:43:00,17:52:00,8:10:00,18:44:00,16,79,1020,0
2018-11-09,21.745833333333334,13.558333333333332,223.04166666666663,30.97083333333333,9.6125,30.791666666666668,1.0,53.333333333333336,27.125,Partly cloudy,0.02,17,14,07:45:00,17:51:00,9:14:00,19:23:00,19,77,1020,0
2018-11-10,19.445833333333333,10.641666666666667,229.0,27.15833333333333,7.1000000000000005,35.833333333333336,0.8333333333333334,51.375,25.625,Partly cloudy,0.0,17,14,07:46:00,17:50:00,10:15:00,20:5:00,19,79,1019,0
2018-11-11,26.77916666666667,16.429166666666667,255.375,31.97083333333333,9.1625,34.166666666666664,1.0416666666666667,50.54166666666666,25.45833333333333,Sunny,0.0,18,14,07:47:00,17:49:00,11:11:00,20:51:00,13,77,1022,0
2018-11-12,27.4875,17.108333333333334,213.54166666666663,29.016666666666666,7.595833333333334,33.916666666666664,0.8333333333333334,63.458333333333336,36.625,Sunny,0.0,17,14,07:48:00,17:49:00,0:2:00,21:42:00,20,73,1027,0
2018-11-13,20.391666666666666,12.083333333333334,199.375,25.429166666666664,5.808333333333334,34.541666666666664,0.5416666666666666,53.79166666666666,27.541666666666668,Cloudy,0.46,15,12,07:49:00,17:48:00,0:47:00,22:35:00,25,70,1028,0
2018-11-14,15.75,10.391666666666667,191.0,24.979166666666668,6.2125,32.875,0.0,44.083333333333336,21.25,Cloudy,1.22,12,11,07:50:00,17:47:00,13:28:00,23:31:00,19,69,1024,0
2018-11-15,21.154166666666665,15.941666666666668,248.75,35.020833333333336,12.341666666666669,19.70833333333333,0.2083333333333333,54.625,28.416666666666668,Overcast,11.76,11,9,07:52:00,17:46:00,14:3:00,,18,77,1020,0
2018-11-16,13.6875,9.5625,197.75,23.179166666666664,6.695833333333333,24.291666666666668,1.3333333333333333,47.708333333333336,23.916666666666668,Light rain shower,2.75,11,9,07:53:00,17:45:00,14:34:00,12:28:00,28,76,1024,0
2018-11-17,18.5875,13.745833333333332,196.45833333333331,25.741666666666664,5.858333333333333,26.416666666666668,1.5833333333333333,49.833333333333336,24.791666666666668,Overcast,0.0,12,9,07:54:00,17:44:00,15:4:00,1:27:00,24,75,1026,0
2018-11-18,14.65,10.358333333333333,194.45833333333331,23.629166666666663,10.479166666666666,29.75,1.1666666666666667,48.41666666666666,23.75,Cloudy,4.39,14,12,07:55:00,17:44:00,15:32:00,2:25:00,25,72,1020,0
2018-11-19,26.6,18.22083333333333,247.20833333333331,43.88333333333333,9.883333333333333,17.541666666666668,2.0416666666666665,48.333333333333336,24.5,Overcast,3.05,17,12,07:56:00,17:43:00,15:59:00,3:27:00,13,80,1013,0
2018-11-20,22.416666666666668,13.591666666666669,249.04166666666663,31.3875,12.383333333333333,18.875,1.125,61.208333333333336,34.541666666666664,Overcast,0.25,13,11,07:57:00,17:42:00,16:28:00,4:28:00,16,83,1020,0
2018-11-21,50.0625,31.620833333333334,350.5416666666667,36.4625,16.5625,7.166666666666667,5.041666666666667,67.79166666666667,43.29166666666666,Overcast,0.59,16,13,07:58:00,17:41:00,16:59:00,5:34:00,7,82,1013,0
2018-11-22,37.78333333333333,25.55,288.8333333333333,30.120833333333334,11.504166666666668,19.20833333333333,3.25,101.25,68.54166666666667,Overcast,2.65,14,11,08:00:00,17:41:00,17:33:00,6:40:00,24,84,1016,1
2018-11-23,21.725,12.9375,197.79166666666663,25.491666666666664,5.779166666666666,32.25,0.4166666666666667,54.91666666666666,29.95833333333333,Cloudy,0.14,11,10,08:02:00,17:40:00,18:59:00,8:59:00,19,70,1024,0
2018-11-24,20.8125,13.041666666666666,205.41666666666663,29.525,6.5625,30.70833333333333,0.2083333333333333,52.04166666666666,25.875,Cloudy,0.14,11,10,08:02:00,17:40:00,18:59:00,8:59:00,19,70,1024,0
2018-11-25,41.5375,29.03333333333333,311.125,45.48333333333333,17.8875,11.625,0.0,68.25,44.333333333333336,Sunny,0.0,12,9,08:03:00,17:39:00,19:53:00,10:6:00,5,75,1019,0
2018-11-26,38.21666666666667,28.65416666666667,227.41666666666663,37.083333333333336,10.345833333333331,21.291666666666668,1.4583333333333333,88.125,63.875,Partly cloudy,0.34,16,12,08:04:00,17:39:00,20:55:00,11:8:00,22,67,1010,1
2018-11-27,22.09583333333333,14.108333333333334,199.20833333333331,28.541666666666668,8.054166666666667,36.125,4.25,68.91666666666667,45.083333333333336,Partly cloudy,0.0,17,16,08:05:00,17:38:00,22:2:00,0:4:00,26,73,1008,0
2018-11-28,25.916666666666668,17.650000000000002,215.875,34.800000000000004,6.8875,24.666666666666668,2.458333333333333,62.66666666666666,35.875,Overcast,6.64,16,9,08:06:00,17:38:00,23:12:00,0:51:00,26,83,1011,0
2018-11-29,9.616666666666667,5.979166666666667,197.16666666666663,19.808333333333334,3.875,34.375,0.0,38.375,20.08333333333333,Overcast,0.0,9,8,08:07:00,17:37:00,,13:32:00,44,79,1023,0
2018-11-30,10.566666666666666,7.075,194.91666666666663,21.383333333333336,4.383333333333334,38.54166666666666,0.0,28.83333333333333,16.416666666666668,Overcast,0.0,9,6,08:08:00,17:37:00,12:22:00,14:7:00,37,78,1021,0
2018-12-01,23.89583333333333,16.75,247.08333333333331,29.3125,9.3625,22.041666666666668,0.0,40.75,20.125,Cloudy,0.05,7,5,08:09:00,17:37:00,1:32:00,14:39:00,16,78,1023,0
2018-12-02,28.72083333333333,19.754166666666663,240.875,34.3375,9.579166666666667,19.791666666666668,0.0,68.75,43.91666666666666,Partly cloudy,0.0,11,7,08:10:00,17:37:00,2:39:00,15:10:00,17,78,1022,0
2018-12-03,30.8125,19.779166666666665,284.2083333333333,40.275,16.116666666666667,15.875,0.0,63.083333333333336,36.208333333333336,Partly cloudy,0.0,13,9,08:11:00,17:36:00,3:47:00,15:40:00,16,81,1017,0
2018-12-04,28.025,16.462500000000002,259.6666666666667,33.90833333333333,10.575,23.5,0.0,65.75,39.04166666666666,Overcast,0.0,12,10,08:12:00,17:36:00,4:52:00,16:10:00,19,86,1012,0
2018-12-05,18.3,12.5,228.625,26.89583333333333,5.895833333333333,29.5,0.0,55.333333333333336,29.08333333333333,Overcast,7.39,12,9,08:13:00,17:36:00,5:57:00,16:43:00,27,87,1015,0
2018-12-06,16.8125,9.695833333333333,204.95833333333331,20.066666666666663,4.625,33.75,0.0,47.375,22.916666666666668,Overcast,0.0,8,6,08:14:00,17:36:00,7:1:00,17:19:00,37,76,1021,0
2018-12-07,20.304166666666667,12.516666666666666,244.95833333333331,28.129166666666663,7.445833333333333,37.583333333333336,0.0,37.54166666666666,20.041666666666668,Sunny,0.05,6,5,08:15:00,17:36:00,8:3:00,17:59:00,15,59,1023,0
2018-12-08,52.395833333333336,31.791666666666668,311.7916666666667,52.4,17.337500000000002,12.708333333333334,0.0,76.04166666666667,52.583333333333336,Sunny,0.0,10,5,08:16:00,17:36:00,9:1:00,18:43:00,9,54,1016,1
2018-12-09,43.7,31.941666666666663,252.125,51.2125,11.05,14.708333333333334,0.0,94.08333333333331,66.08333333333333,Cloudy,0.0,13,10,08:17:00,17:36:00,9:55:00,19:32:00,15,56,1011,1
2018-12-10,28.47083333333333,22.758333333333336,254.25,42.05833333333333,11.866666666666667,17.416666666666668,0.0,77.5,55.708333333333336,Partly cloudy,7.16,12,9,08:18:00,17:36:00,10:43:00,20:24:00,20,83,1004,1
2018-12-11,19.445833333333333,14.4875,293.7916666666667,33.145833333333336,15.8125,24.625,0.0,63.083333333333336,37.41666666666666,Cloudy,6.2,9,7,08:19:00,17:36:00,11:25:00,21:20:00,17,72,1011,0
2018-12-12,26.133333333333336,17.729166666666668,305.75,40.329166666666666,13.416666666666666,19.58333333333333,0.0,61.66666666666666,34.833333333333336,Partly cloudy,4.51,7,6,08:19:00,17:36:00,0:2:00,22:16:00,16,68,1017,0
2018-12-13,28.195833333333336,20.33333333333333,251.0,38.083333333333336,13.520833333333334,22.70833333333333,0.0,68.20833333333333,43.29166666666666,Sunny,0.0,9,6,08:20:00,17:36:00,0:35:00,23:14:00,15,53,1022,0
2018-12-14,48.35416666666666,29.85833333333333,341.375,59.44166666666666,20.07916666666667,10.291666666666666,0.0,66.5,41.708333333333336,Overcast,0.0,10,7,08:21:00,17:37:00,13:5:00,,10,68,1021,0
2018-12-15,54.15,35.4625,284.875,59.333333333333336,11.633333333333333,5.875,1.5833333333333333,106.875,70.5,Partly cloudy,0.0,13,11,08:22:00,17:37:00,14:0:00,1:11:00,11,75,1015,1
2018-12-16,49.85833333333333,34.43333333333333,271.125,61.825,11.9875,6.875,1.1666666666666667,99.41666666666669,68.08333333333333,Partly cloudy,0.0,13,11,08:22:00,17:37:00,14:0:00,1:11:00,11,75,1015,1
2018-12-17,41.9625,29.629166666666663,415.5416666666667,44.5,21.554166666666664,10.125,0.3333333333333333,91.25,65.25,Cloudy,0.0,12,11,08:23:00,17:37:00,14:27:00,2:11:00,5,84,1014,1
2018-12-18,17.5125,11.666666666666666,312.3333333333333,28.558333333333334,9.6125,19.25,0.0,68.0,44.0,Overcast,3.88,11,9,08:24:00,17:38:00,14:56:00,3:14:00,27,89,1016,0
2018-12-19,8.65,5.870833333333334,216.54166666666663,17.504166666666666,4.904166666666667,24.33333333333333,0.0,29.875,14.833333333333334,Overcast,3.99,7,3,08:24:00,17:38:00,15:28:00,4:18:00,38,85,1021,0
2018-12-20,24.175,16.683333333333334,276.1666666666667,26.495833333333334,9.720833333333331,16.0,0.2916666666666667,37.583333333333336,18.416666666666668,Partly cloudy,0.06,6,3,08:25:00,17:39:00,16:4:00,5:26:00,15,80,1028,0
2018-12-21,36.704166666666666,24.95,422.0,33.90833333333333,24.7125,8.916666666666666,0.0,71.75,49.583333333333336,Sunny,0.0,9,5,08:25:00,17:39:00,16:46:00,6:35:00,6,78,1027,0
2018-12-22,37.06666666666667,28.33333333333333,269.9583333333333,32.99166666666667,15.141666666666666,16.916666666666668,0.0833333333333333,82.08333333333333,61.66666666666666,Sunny,0.0,11,7,08:26:00,17:40:00,17:38:00,7:45:00,17,76,1023,1
2018-12-23,38.5,29.041666666666668,262.9166666666667,38.0875,9.179166666666667,20.25,0.125,87.33333333333333,63.583333333333336,Partly cloudy,0.56,12,10,08:26:00,17:40:00,18:37:00,8:52:00,19,75,1021,1
2018-12-24,46.04166666666666,35.85,255.54166666666663,40.82083333333333,11.583333333333334,21.541666666666668,0.0416666666666666,94.29166666666669,66.20833333333333,Partly cloudy,0.03,14,10,08:27:00,17:41:00,19:45:00,9:53:00,22,70,1016,1
2018-12-25,17.325,11.608333333333334,235.54166666666663,24.65,6.4625,32.208333333333336,0.0,75.20833333333333,48.875,Overcast,18.56,12,5,08:27:00,17:41:00,20:57:00,10:46:00,25,73,1018,0
2018-12-26,18.1625,13.029166666666669,306.0416666666667,28.829166666666666,9.975,22.541666666666668,0.0,43.16666666666666,20.95833333333333,Partly cloudy,0.33,5,4,08:27:00,17:42:00,22:10:00,11:31:00,17,61,1024,0
2018-12-27,55.0875,39.18333333333333,402.375,48.93333333333334,19.008333333333333,10.25,0.0,83.45833333333333,55.5,Partly cloudy,0.41,7,3,08:28:00,17:43:00,23:22:00,0:9:00,9,65,1024,1
2018-12-28,49.0875,31.625,411.375,48.25416666666666,21.925,13.166666666666666,0.0,99.79166666666669,68.25,Sunny,0.01,8,5,08:28:00,17:43:00,,0:43:00,6,65,1023,1
2018-12-29,33.17916666666667,24.258333333333336,299.625,41.35416666666666,13.566666666666668,18.666666666666668,0.0,83.25,61.583333333333336,Overcast,7.46,8,7,08:28:00,17:44:00,12:31:00,13:14:00,13,78,1020,1
2018-12-30,18.1625,15.2375,325.7916666666667,33.15833333333333,11.55,18.666666666666668,0.0,66.16666666666667,41.25,Cloudy,1.19,7,7,08:29:00,17:45:00,1:39:00,13:44:00,9,74,1023,0
2018-12-31,40.73333333333333,31.46666666666667,337.0833333333333,48.96666666666667,20.4,12.666666666666666,0.0,73.33333333333333,49.25,Cloudy,0.0,9,7,08:29:00,17:46:00,3:50:00,14:45:00,31,67,1021,0
2019-01-01,25.941666666666663,19.758333333333333,267.2916666666667,28.725,9.320833333333333,28.45833333333333,0.0,81.375,58.0,Cloudy,0.0,9,7,08:29:00,17:46:00,3:50:00,14:45:00,31,67,1021,1
2019-01-02,24.116666666666664,16.895833333333332,303.7083333333333,41.00833333333333,10.370833333333334,25.041666666666668,0.0,61.5,34.875,Light drizzle,1.2,8,7,08:29:00,17:47:00,4:53:00,15:20:00,13,75,1013,0
2019-01-03,25.2875,18.916666666666668,270.7916666666667,33.925000000000004,7.0375000000000005,21.75,0.0,64.83333333333333,37.875,Light drizzle,14.5,8,6,08:29:00,17:48:00,5:54:00,15:57:00,26,74,1010,0
2019-01-04,14.058333333333332,10.325,232.58333333333331,20.8875,3.995833333333333,34.375,0.0,53.04166666666666,27.625,Light sleet,27.5,5,5,08:29:00,17:49:00,6:53:00,16:39:00,32,76,1016,0
2019-01-05,15.266666666666666,11.304166666666667,218.04166666666663,22.229166666666668,3.391666666666667,38.958333333333336,0.0,44.375,21.375,Moderate or heavy rain with thunder,14.8,6,5,08:29:00,17:50:00,7:48:00,17:26:00,28,80,1016,0
2019-01-06,16.26666666666667,13.641666666666666,259.1666666666667,25.35833333333333,6.1375,32.875,0.0,49.91666666666666,24.33333333333333,Cloudy,0.3,5,4,08:29:00,17:51:00,8:38:00,18:17:00,17,68,1011,0
2019-01-07,21.2,17.004166666666666,254.95833333333331,22.929166666666664,5.8500000000000005,30.25,0.0,59.04166666666666,32.666666666666664,Moderate snow,8.4,3,3,08:29:00,17:52:00,9:23:00,19:11:00,25,75,1018,0
2019-01-08,20.67083333333333,16.3875,271.0416666666667,22.508333333333336,5.2875000000000005,34.083333333333336,0.0,57.708333333333336,31.166666666666668,Moderate or heavy snow showers,1.4,3,2,08:29:00,17:53:00,10:2:00,20:7:00,24,73,1020,0
2019-01-09,29.741666666666664,22.245833333333334,260.625,28.125,7.3625,30.625,0.0,71.29166666666667,48.79166666666666,Partly cloudy,1.4,7,3,08:29:00,17:54:00,10:36:00,21:5:00,25,62,1015,0
2019-01-10,22.879166666666663,14.254166666666668,207.875,20.991666666666667,7.145833333333333,46.04166666666666,1.2083333333333333,61.125,34.916666666666664,Moderate or heavy rain with thunder,9.4,12,10,08:28:00,17:55:00,11:7:00,22:3:00,33,69,1009,0
2019-01-11,17.841666666666665,12.804166666666667,236.41666666666663,30.2,5.158333333333333,40.0,1.9166666666666667,47.0,24.08333333333333,Heavy rain,42.0,11,9,08:28:00,17:56:00,11:36:00,23:1:00,26,84,1013,0
2019-01-12,24.8375,21.879166666666663,288.7083333333333,29.1625,5.104166666666667,30.041666666666668,0.0,64.58333333333333,39.04166666666666,Light rain,10.7,6,5,08:28:00,17:57:00,0:2:00,23:59:00,25,82,1014,0
2019-01-13,22.77916666666667,18.433333333333334,292.9166666666667,30.320833333333336,7.054166666666667,34.75,0.0,65.375,39.04166666666666,Overcast,0.1,5,4,08:28:00,17:58:00,0:28:00,,17,73,1011,0
2019-01-14,38.24166666666667,31.0375,303.9166666666667,44.4,10.158333333333331,19.20833333333333,0.3333333333333333,82.0,57.5,Patchy rain possible,0.8,9,6,08:27:00,17:59:00,0:55:00,12:59:00,18,73,1004,1
2019-01-15,26.4,20.98333333333333,262.4166666666667,34.00416666666667,8.758333333333333,26.791666666666668,0.0833333333333333,79.58333333333333,58.25,Moderate or heavy sleet,10.7,7,4,08:27:00,18:0:00,13:25:00,2:1:00,27,75,1003,1
2019-01-16,21.77083333333333,13.920833333333334,247.41666666666663,24.53333333333333,5.854166666666667,37.91666666666666,0.0,56.875,30.5,Cloudy,0.3,6,3,08:26:00,18:1:00,13:57:00,3:5:00,22,61,1016,0
2019-01-17,27.5125,18.4,266.5416666666667,45.8625,10.770833333333334,27.08333333333333,0.0,59.333333333333336,32.708333333333336,Partly cloudy,0.0,10,7,08:26:00,18:2:00,14:35:00,4:11:00,16,67,1020,0
2019-01-18,39.204166666666666,27.375,255.91666666666663,50.40833333333333,13.0,22.875,0.0,75.04166666666667,53.375,Partly cloudy,0.0,12,9,08:26:00,18:3:00,15:21:00,5:20:00,16,65,1019,1
2019-01-19,40.67916666666667,27.195833333333336,271.4166666666667,45.0875,11.058333333333332,19.791666666666668,0.0,79.58333333333333,60.5,Cloudy,0.0,13,10,08:25:00,18:5:00,16:15:00,6:28:00,14,75,1020,1
2019-01-20,44.44583333333333,34.65,292.1666666666667,51.3,10.620833333333334,12.666666666666666,0.25,94.04166666666669,66.25,Cloudy,0.0,13,10,08:24:00,18:6:00,17:20:00,7:33:00,11,70,1019,1
2019-01-21,42.4875,31.729166666666668,282.4583333333333,44.1625,11.591666666666669,14.958333333333334,0.9166666666666666,95.54166666666669,66.625,Patchy rain possible,0.2,10,8,08:24:00,18:7:00,18:31:00,8:30:00,15,77,1017,1
2019-01-22,31.05,19.28333333333333,310.4166666666667,35.237500000000004,6.983333333333333,24.25,0.25,73.91666666666667,49.75,Cloudy,0.0,10,7,08:23:00,18:8:00,19:46:00,9:21:00,17,79,1018,0
2019-01-23,49.7875,35.55416666666667,244.5,49.34583333333333,10.645833333333334,14.666666666666666,7.708333333333333,93.58333333333331,63.583333333333336,Moderate rain,4.7,13,10,08:23:00,18:9:00,21:2:00,10:4:00,16,73,1009,1
2019-01-24,35.62083333333333,23.15833333333333,231.16666666666663,48.32083333333333,9.525,16.708333333333332,5.958333333333333,78.08333333333333,54.083333333333336,Thundery outbreaks possible,0.1,14,11,08:22:00,18:11:00,22:15:00,10:41:00,22,66,1000,1
2019-01-25,42.67916666666667,24.754166666666663,263.375,49.145833333333336,10.370833333333334,19.25,8.541666666666666,74.375,53.833333333333336,Light drizzle,0.6,14,10,08:21:00,18:12:00,23:27:00,11:15:00,19,68,1005,1
2019-01-26,103.18333333333334,49.90833333333333,264.75,48.225,9.9875,16.375,47.125,96.33333333333331,67.16666666666667,Light rain,3.4,14,11,08:20:00,18:13:00,,11:46:00,13,67,1002,1
2019-01-27,37.96666666666667,21.375,290.2916666666667,30.379166666666663,6.1375,18.625,13.0,116.83333333333331,73.875,Light rain,1.5,8,7,08:20:00,18:14:00,12:35:00,0:17:00,15,82,1007,1
2019-01-28,49.46666666666667,33.854166666666664,308.4583333333333,42.89166666666667,10.441666666666666,12.291666666666666,10.0,75.625,50.708333333333336,Partly cloudy,0.0,13,9,08:19:00,18:15:00,1:42:00,0:48:00,10,77,1010,1
2019-01-29,39.270833333333336,24.004166666666663,272.9166666666667,47.15416666666667,12.504166666666668,25.791666666666668,5.541666666666667,93.08333333333331,65.70833333333333,Partly cloudy,0.0,15,12,08:18:00,18:17:00,2:46:00,13:22:00,17,66,1010,1
